time,energy,temperature_2m,weathercode,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation
1685080800,27010,14.5,1,42,39,12,0,162.0,63.0,99.0,146.4,573.7
1685084400,47120,16.3,1,27,27,5,0,412.0,251.0,161.0,441.9,757.3
1685088000,60180,17.8,1,46,47,6,0,590.0,453.0,137.0,659.9,915.2
1685091600,60900,18.8,2,73,79,3,0,624.0,432.0,192.0,555.7,1036.5
1685095200,41600,19.1,2,62,66,4,0,530.0,309.0,221.0,370.1,1113.1
1685098800,56820,19.5,2,57,55,12,0,604.0,361.0,243.0,422.3,1139.6
1685102400,69490,20.1,2,50,49,10,0,727.0,515.0,212.0,616.2,1114.3
1685106000,48920,20.4,0,14,15,0,0,679.0,529.0,150.0,678.8,1039.0
1685109600,39090,20.6,0,7,8,0,0,612.0,483.0,129.0,700.8,918.8
1685113200,28720,20.6,0,4,5,0,0,503.0,384.0,119.0,672.0,761.9
1685116800,14760,20.4,0,1,0,1,0,363.0,267.0,96.0,614.9,578.9
1685120400,6700,19.6,0,7,4,5,0,200.0,126.0,74.0,439.2,382.5
1685124000,2730,18.2,0,9,7,5,0,78.0,37.0,41.0,261.0,185.9
1685127600,350,16.8,0,8,7,3,0,7.0,2.0,5.0,28.4,35.0
1685131200,120,15.3,0,3,0,0,10,0.0,0.0,0.0,0.0,0.0
1685134800,0,13.8,0,11,0,0,36,0.0,0.0,0.0,0.0,0.0
1685138400,0,12.5,0,11,0,0,38,0.0,0.0,0.0,0.0,0.0
1685142000,0,11.4,0,6,0,0,20,0.0,0.0,0.0,0.0,0.0
1685145600,0,10.5,0,2,0,0,5,0.0,0.0,0.0,0.0,0.0
1685149200,0,9.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685152800,0,9.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685156400,550,8.6,0,2,1,0,5,7.0,1.0,6.0,14.4,33.4
1685160000,7010,9.1,0,6,3,0,10,81.0,40.0,41.0,284.7,182.6
1685163600,21270,10.3,0,6,6,0,3,212.0,140.0,72.0,492.2,379.1
1685167200,40380,11.8,0,20,22,0,0,365.0,270.0,95.0,625.0,575.8
1685170800,58750,13.3,0,13,14,0,0,492.0,365.0,127.0,640.8,759.2
1685174400,71370,14.6,1,30,33,0,0,616.0,460.0,156.0,668.6,916.9
1685178000,81450,15.5,1,32,35,0,0,675.0,473.0,202.0,607.2,1038.2
1685181600,85100,16.2,0,3,3,0,0,722.0,468.0,254.0,559.6,1114.7
1685185200,83500,16.9,0,0,0,0,0,858.0,711.0,147.0,830.3,1141.3
1685188800,78760,17.4,0,0,0,0,0,835.0,698.0,137.0,833.5,1116.1
1685192400,67960,17.6,0,1,0,0,2,779.0,646.0,133.0,827.0,1041.0
1685196000,52270,17.6,0,0,0,0,0,673.0,551.0,122.0,797.3,921.0
1685199600,31360,17.4,0,0,0,0,0,536.0,427.0,109.0,744.4,764.4
1685203200,14770,16.9,0,0,0,0,0,379.0,286.0,93.0,655.1,581.8
1685206800,5600,16.1,0,0,0,0,0,222.0,150.0,72.0,518.4,385.6
1685210400,2420,14.8,0,2,0,0,5,87.0,45.0,42.0,314.7,189.3
1685214000,350,13.1,0,4,0,0,14,8.0,2.0,6.0,27.9,36.8
1685217600,140,11.9,0,6,0,0,19,0.0,0.0,0.0,0.0,0.0
1685221200,0,10.8,0,9,0,0,31,0.0,0.0,0.0,0.0,0.0
1685224800,0,9.8,0,17,0,0,56,0.0,0.0,0.0,0.0,0.0
1685228400,0,8.9,1,25,0,0,84,0.0,0.0,0.0,0.0,0.0
1685232000,0,8.1,1,27,0,0,89,0.0,0.0,0.0,0.0,0.0
1685235600,0,7.4,1,28,0,0,94,0.0,0.0,0.0,0.0,0.0
1685239200,0,6.9,1,29,0,0,96,0.0,0.0,0.0,0.0,0.0
1685242800,610,6.6,1,29,0,0,96,7.0,1.0,6.0,14.2,34.8
1685246400,6890,7.8,1,29,0,0,97,80.0,33.0,47.0,233.4,185.2
1685250000,21460,10.4,1,30,0,0,100,206.0,119.0,87.0,415.7,381.5
1685253600,41970,12.4,1,28,0,0,93,360.0,247.0,113.0,569.5,577.8
1685257200,57440,13.7,1,29,0,0,95,508.0,371.0,137.0,649.5,761.0
1685260800,65660,15.2,1,28,0,0,93,636.0,480.0,156.0,696.2,918.6
1685264400,73100,16.3,1,28,0,0,92,740.0,557.0,183.0,713.8,1039.7
1685268000,85070,17.1,1,26,0,0,85,810.0,615.0,195.0,734.1,1116.2
1685271600,75580,17.8,1,24,0,0,79,843.0,671.0,172.0,782.2,1142.8
1685275200,75860,18.4,1,26,0,0,88,808.0,617.0,191.0,735.4,1117.8
1685278800,64630,18.8,1,24,0,0,79,747.0,584.0,163.0,746.0,1042.9
1685282400,47650,19.0,1,24,0,0,79,639.0,485.0,154.0,699.9,923.2
1685286000,28660,18.9,1,20,0,0,68,507.0,364.0,143.0,632.3,766.9
1685289600,13790,18.6,1,22,0,0,72,360.0,248.0,112.0,565.2,584.6
1685293200,4830,18.0,1,23,0,0,77,212.0,130.0,82.0,445.5,388.7
1685296800,1760,16.6,1,25,0,0,82,85.0,39.0,46.0,269.6,192.7
1685300400,340,14.6,1,26,0,0,87,8.0,1.0,7.0,13.7,38.5
1685304000,160,12.9,1,26,0,0,88,0.0,0.0,0.0,0.0,0.0
1685307600,0,11.5,1,27,0,0,89,0.0,0.0,0.0,0.0,0.0
1685311200,0,10.3,1,28,0,0,93,0.0,0.0,0.0,0.0,0.0
1685314800,0,9.6,1,28,0,0,93,0.0,0.0,0.0,0.0,0.0
1685318400,0,9.3,1,29,0,0,96,0.0,0.0,0.0,0.0,0.0
1685322000,0,8.6,1,28,0,0,92,0.0,0.0,0.0,0.0,0.0
1685325600,0,8.0,0,15,0,0,50,0.0,0.0,0.0,0.0,0.0
1685329200,690,7.7,0,5,0,0,16,7.0,2.0,5.0,28.1,36.1
1685332800,7450,9.6,0,7,0,0,24,83.0,42.0,41.0,295.1,187.7
1685336400,23550,12.9,0,4,0,0,13,214.0,142.0,72.0,493.0,383.6
1685340000,41930,15.6,0,1,0,0,2,367.0,273.0,94.0,627.2,579.8
1685343600,56750,17.4,0,1,0,0,2,519.0,409.0,110.0,714.2,762.7
1685347200,69600,18.6,0,2,0,0,6,655.0,532.0,123.0,770.1,920.1
1685350800,77870,19.4,0,1,1,0,1,761.0,631.0,130.0,807.2,1041.1
1685354400,81590,20.2,2,54,7,80,0,826.0,687.0,139.0,818.7,1117.6
1685358000,80060,21.1,2,57,1,94,0,797.0,605.0,192.0,704.1,1144.3
1685361600,75100,21.2,2,57,0,95,0,545.0,256.0,289.0,304.6,1119.5
1685365200,62370,21.5,2,58,0,97,0,531.0,269.0,262.0,342.9,1044.8
1685368800,47240,21.6,2,59,0,98,1,464.0,283.0,181.0,407.3,925.4
1685372400,32430,21.7,2,56,0,83,19,399.0,228.0,171.0,394.7,769.3
1685376000,15630,21.4,2,72,0,88,65,286.0,146.0,140.0,331.1,587.3
1685379600,5660,20.4,2,67,0,64,94,180.0,86.0,94.0,292.4,391.7
1685383200,2750,19.3,2,75,0,77,97,64.0,16.0,48.0,108.7,196.0
1685386800,420,17.8,3,82,0,88,99,6.0,0.0,6.0,0.0,40.1
1685390400,140,16.7,2,66,0,61,99,0.0,0.0,0.0,0.0,0.0
1685394000,0,16.2,2,67,0,63,98,0.0,0.0,0.0,0.0,0.0
1685397600,0,15.8,2,70,0,71,93,0.0,0.0,0.0,0.0,0.0
1685401200,0,15.1,2,71,0,71,94,0.0,0.0,0.0,0.0,0.0
1685404800,0,14.3,2,69,1,72,82,0.0,0.0,0.0,0.0,0.0
1685408400,0,13.4,2,66,4,60,89,0.0,0.0,0.0,0.0,0.0
1685412000,0,12.7,2,60,10,44,81,0.0,0.0,0.0,0.0,0.0
1685415600,650,12.2,1,45,13,26,58,7.0,0.0,7.0,0.0,37.3
1685419200,8150,12.5,1,38,19,20,29,73.0,28.0,45.0,195.6,190.1
1685422800,14610,13.4,1,40,26,10,35,185.0,104.0,81.0,359.0,385.7
1685426400,41880,14.8,1,28,27,3,8,328.0,221.0,107.0,506.0,581.6
1685430000,58350,15.7,0,20,21,1,0,426.0,279.0,147.0,486.0,764.3
1685433600,72110,17.1,0,11,12,0,0,583.0,401.0,182.0,579.4,921.5
1685437200,80790,18.3,0,6,7,0,0,731.0,587.0,144.0,749.7,1042.5
1685440800,83960,19.1,0,4,5,0,0,802.0,674.0,128.0,802.0,1119.0
1685444400,82850,19.9,0,4,5,0,0,862.0,726.0,136.0,843.6,1145.8
1685448000,76720,20.3,0,0,0,0,0,838.0,699.0,139.0,830.1,1121.1
1685451600,66370,20.6,0,2,2,0,0,777.0,646.0,131.0,821.8,1046.6
1685455200,51260,20.7,0,0,0,0,0,676.0,556.0,120.0,798.2,927.4
1685458800,30190,20.4,0,0,0,0,0,536.0,424.0,112.0,731.5,771.7
1685462400,13190,19.9,0,0,0,0,0,378.0,282.0,96.0,636.4,589.9
1685466000,4440,19.2,0,0,0,0,0,225.0,152.0,73.0,512.7,394.7
1685469600,2180,17.8,0,0,0,0,0,90.0,47.0,43.0,314.2,199.1
1685473200,430,16.2,0,0,0,0,0,10.0,3.0,7.0,39.6,41.7
1685476800,160,15.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685480400,20,14.3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685484000,0,13.6,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0
1685487600,0,12.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685491200,0,11.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685494800,0,10.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685498400,0,9.8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685502000,590,9.1,0,0,0,0,0,8.0,2.0,6.0,27.3,38.4
1685505600,7880,9.9,0,0,0,0,0,86.0,44.0,42.0,304.5,192.3
1685509200,25200,11.7,0,1,0,0,4,219.0,147.0,72.0,504.7,387.7
1685512800,44750,13.5,0,2,0,0,7,375.0,280.0,95.0,639.0,583.3
1685516400,61710,15.0,0,4,0,0,13,529.0,419.0,110.0,728.3,765.8
1685520000,74250,16.6,0,6,0,0,20,667.0,544.0,123.0,784.6,922.8
1685523600,82310,17.9,0,9,0,0,30,774.0,641.0,133.0,817.4,1043.7
1685527200,84930,18.9,0,15,0,0,50,845.0,708.0,137.0,841.2,1120.2
1685530800,80820,19.9,0,19,0,0,64,872.0,735.0,137.0,852.8,1147.1
1685534400,74530,20.5,1,20,0,0,68,846.0,706.0,140.0,837.0,1122.6
1685538000,63860,21.0,0,14,0,0,47,779.0,642.0,137.0,815.1,1048.3
1685541600,52110,21.2,0,6,0,0,20,674.0,548.0,126.0,784.7,929.4
1685545200,30730,21.1,0,0,0,0,0,540.0,430.0,110.0,739.5,773.9
1685548800,13010,20.8,0,0,0,0,0,386.0,292.0,94.0,655.9,592.5
1685552400,4500,19.9,0,0,0,0,0,230.0,157.0,73.0,525.6,397.5
1685556000,2080,18.2,0,0,0,0,0,94.0,50.0,44.0,329.1,202.2
1685559600,370,16.4,0,0,0,0,0,11.0,3.0,8.0,39.0,43.2
1685563200,160,14.6,0,3,0,0,10,0.0,0.0,0.0,0.0,0.0
1685566800,0,13.1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
1685570400,0,11.9,0,1,0,0,2,0.0,0.0,0.0,0.0,0.0
1685574000,0,10.9,0,6,0,0,21,0.0,0.0,0.0,0.0,0.0
1685577600,0,10.3,0,4,0,0,13,0.0,0.0,0.0,0.0,0.0
1685581200,0,9.9,0,4,0,0,13,0.0,0.0,0.0,0.0,0.0
1685584800,0,9.6,0,6,0,0,20,0.0,0.0,0.0,0.0,0.0
1685588400,790,9.5,0,4,0,0,13,9.0,2.0,7.0,27.0,39.5
1685592000,8140,10.9,0,1,0,0,4,88.0,46.0,42.0,314.8,194.4
1685595600,24990,14.4,0,0,0,0,0,221.0,149.0,72.0,509.1,389.5
1685599200,44150,16.9,0,0,0,0,0,375.0,283.0,92.0,643.9,584.8
1685602800,60560,18.7,0,1,0,0,2,527.0,418.0,109.0,725.0,767.2
1685606400,73190,20.6,0,1,0,0,3,662.0,541.0,121.0,779.0,924.1
1685610000,81700,22.0,0,0,0,0,0,768.0,637.0,131.0,811.1,1044.9
1685613600,84410,22.8,0,0,0,0,0,835.0,700.0,135.0,830.5,1121.4
1685617200,82740,23.5,0,0,0,0,0,858.0,722.0,136.0,836.5,1148.4
1685620800,75820,24.0,0,0,0,0,0,838.0,706.0,132.0,835.7,1124.0
1685624400,65220,24.3,0,1,0,2,0,764.0,629.0,135.0,797.1,1050.0
1685628000,50580,24.3,0,2,0,4,0,651.0,522.0,129.0,745.8,931.3
1685631600,29340,24.0,0,1,0,1,0,523.0,412.0,111.0,706.3,776.1
1685635200,12770,23.4,0,4,1,5,0,370.0,274.0,96.0,612.7,594.9
1685638800,4290,22.4,0,1,0,1,0,225.0,152.0,73.0,505.3,400.2
1685642400,2270,20.9,0,0,0,0,0,91.0,47.0,44.0,304.8,205.2
1685646000,390,19.4,0,0,0,0,0,11.0,3.0,8.0,38.4,44.7
1685649600,160,18.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685653200,20,16.9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685656800,0,15.9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685660400,0,14.9,0,2,2,0,0,0.0,0.0,0.0,0.0,0.0
1685664000,0,14.0,0,8,9,0,0,0.0,0.0,0.0,0.0,0.0
1685667600,0,13.4,1,21,21,3,0,0.0,0.0,0.0,0.0,0.0
1685671200,0,12.7,1,33,32,3,7,0.0,0.0,0.0,0.0,0.0
1685674800,700,12.3,2,66,59,1,42,8.0,2.0,6.0,26.7,40.5
1685678400,6330,12.6,3,96,94,1,37,76.0,33.0,43.0,223.5,196.4
1685682000,9290,13.3,3,95,99,3,13,167.0,76.0,91.0,258.5,391.2
1685685600,15910,14.6,3,91,100,2,0,304.0,184.0,120.0,417.5,586.3
1685689200,18130,13.7,3,97,100,3,17,149.0,14.0,135.0,24.2,768.4
1685692800,13270,13.9,3,100,100,7,18,170.0,22.0,148.0,31.6,925.2
1685696400,15250,14.1,51,100,100,16,0,222.0,45.0,177.0,57.2,1046.0
1685700000,6790,14.4,51,100,100,19,0,317.0,85.0,232.0,100.7,1122.5
1685703600,7740,14.2,3,100,100,59,0,300.0,63.0,237.0,72.9,1149.6
1685707200,9800,13.4,3,100,94,88,0,190.0,41.0,149.0,48.5,1125.4
1685710800,16680,13.0,3,100,66,81,0,231.0,79.0,152.0,99.9,1051.5
1685714400,22690,13.1,1,50,22,50,0,322.0,172.0,150.0,245.2,933.1
1685718000,27780,13.6,1,25,12,24,0,352.0,204.0,148.0,348.7,778.2
1685721600,13030,14.0,0,12,9,7,0,329.0,222.0,107.0,494.3,597.3
1685725200,4500,14.0,0,11,4,12,0,226.0,149.0,77.0,491.9,402.8
1685728800,2360,13.4,0,13,2,18,0,97.0,51.0,46.0,326.1,208.0
1685732400,450,12.0,0,8,1,12,0,12.0,3.0,9.0,37.9,46.1
1685736000,160,11.0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0
1685739600,20,10.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685743200,0,9.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685746800,0,8.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685750400,0,7.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685754000,0,6.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685757600,0,6.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685761200,670,5.5,0,0,0,0,0,10.0,3.0,7.0,39.7,41.5
1685764800,8940,6.4,0,0,0,0,0,92.0,48.0,44.0,322.1,198.2
1685768400,25300,8.1,0,0,0,0,0,226.0,152.0,74.0,514.7,392.7
1685772000,44580,9.6,0,3,3,0,0,382.0,286.0,96.0,647.2,587.6
1685775600,61930,10.9,1,40,45,0,0,535.0,422.0,113.0,729.2,769.6
1685779200,68610,12.1,1,35,39,0,0,593.0,406.0,187.0,582.9,926.3
1685782800,83730,13.3,1,23,26,0,0,708.0,483.0,225.0,613.4,1047.0
1685786400,86810,15.0,0,4,4,0,0,819.0,624.0,195.0,738.5,1123.5
1685790000,80240,16.4,0,0,0,0,0,775.0,547.0,228.0,632.1,1150.7
1685793600,66750,16.7,0,0,0,0,0,656.0,339.0,317.0,400.1,1126.6
1685797200,53620,17.3,0,0,0,0,0,638.0,339.0,299.0,428.1,1053.0
1685800800,35100,17.7,0,0,0,0,0,592.0,354.0,238.0,503.5,934.8
1685804400,30490,17.7,0,0,0,0,0,422.0,219.0,203.0,373.2,780.2
1685808000,16340,17.6,0,3,0,0,10,339.0,215.0,124.0,476.8,599.6
1685811600,4030,17.2,0,9,0,0,31,222.0,139.0,83.0,455.9,405.4
1685815200,2250,15.7,0,5,0,0,18,100.0,55.0,45.0,347.0,210.7
1685818800,450,13.2,0,19,0,0,62,13.0,4.0,9.0,49.9,47.5
1685822400,160,11.7,1,24,0,0,79,0.0,0.0,0.0,0.0,0.0
1685826000,20,10.3,1,27,0,0,89,0.0,0.0,0.0,0.0,0.0
1685829600,0,9.2,1,27,0,0,91,0.0,0.0,0.0,0.0,0.0
1685833200,0,8.4,1,28,0,0,92,0.0,0.0,0.0,0.0,0.0
1685836800,0,7.7,1,27,0,0,91,0.0,0.0,0.0,0.0,0.0
1685840400,0,7.2,0,20,0,0,65,0.0,0.0,0.0,0.0,0.0
1685844000,0,7.0,0,17,0,0,58,0.0,0.0,0.0,0.0,0.0
1685847600,640,6.7,0,16,0,0,53,10.0,1.0,9.0,13.1,42.4
1685851200,8540,8.0,0,17,0,0,57,85.0,32.0,53.0,212.8,199.9
1685854800,24630,10.8,0,19,0,0,62,201.0,97.0,104.0,327.2,394.1
1685858400,39900,13.1,1,26,0,0,85,342.0,192.0,150.0,433.5,588.8
1685862000,59100,14.6,1,24,0,0,79,498.0,330.0,168.0,569.3,770.6
1685865600,68610,16.3,0,16,0,0,54,648.0,486.0,162.0,696.8,927.2
1685869200,80660,17.3,0,8,0,0,28,771.0,630.0,141.0,799.2,1047.9
1685872800,85150,18.1,0,11,9,5,1,837.0,690.0,147.0,815.7,1124.5
1685876400,82190,18.7,0,8,0,14,0,847.0,666.0,181.0,768.7,1151.7
1685880000,77080,19.4,0,6,0,10,0,830.0,677.0,153.0,797.9,1127.8
1685883600,64200,19.8,0,8,0,14,0,758.0,592.0,166.0,746.3,1054.4
1685887200,52160,20.0,1,30,0,50,0,618.0,468.0,150.0,664.3,936.5
1685890800,25750,20.0,1,35,0,58,0,470.0,330.0,140.0,560.9,782.1
1685894400,14860,19.8,1,28,0,47,0,331.0,186.0,145.0,410.9,601.7
1685898000,5410,19.3,0,10,0,17,0,231.0,156.0,75.0,508.5,407.8
1685901600,2610,17.5,0,1,0,0,2,98.0,53.0,45.0,330.2,213.3
1685905200,450,15.7,0,7,0,0,23,13.0,4.0,9.0,49.2,48.7
1685908800,180,14.3,0,10,0,0,34,0.0,0.0,0.0,0.0,0.0
1685912400,20,13.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685916000,0,12.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685919600,0,11.3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685923200,0,9.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685926800,0,8.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685930400,0,7.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685934000,650,7.5,0,0,0,0,0,10.0,3.0,7.0,39.0,43.2
1685937600,7920,9.5,0,0,0,0,0,91.0,48.0,43.0,316.7,201.4
1685941200,23960,13.3,0,0,0,0,0,224.0,152.0,72.0,510.8,395.4
1685944800,43070,16.2,0,0,0,0,0,378.0,284.0,94.0,639.8,589.9
1685948400,58150,17.9,0,0,0,0,0,528.0,417.0,111.0,718.3,771.6
1685952000,70900,19.5,0,0,0,0,0,663.0,541.0,122.0,774.7,928.1
1685955600,78120,20.5,0,0,0,0,0,770.0,639.0,131.0,809.8,1048.7
1685959200,81780,21.2,0,0,0,0,0,838.0,702.0,136.0,829.0,1125.3
1685962800,79900,21.8,0,0,0,0,0,862.0,725.0,137.0,835.8,1152.7
1685966400,74690,22.4,0,0,0,0,0,841.0,706.0,135.0,831.0,1129.0
1685970000,64100,22.9,0,0,0,0,0,769.0,634.0,135.0,798.0,1055.7
1685973600,50400,22.9,0,0,0,0,0,631.0,462.0,169.0,654.5,938.0
1685977200,29520,22.6,0,0,0,0,0,429.0,217.0,212.0,367.9,783.9
1685980800,13400,22.2,0,1,0,0,2,317.0,182.0,135.0,400.5,603.8
1685984400,4530,21.4,0,0,0,0,0,223.0,142.0,81.0,460.2,410.0
1685988000,2410,19.9,0,0,0,0,0,92.0,38.0,54.0,234.0,215.8
1685991600,490,18.2,0,0,0,0,0,14.0,4.0,10.0,48.7,50.0
1685995200,180,16.3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1685998800,20,14.8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1686002400,0,13.6,0,10,0,0,35,0.0,0.0,0.0,0.0,0.0
1686006000,0,12.6,0,10,0,2,28,0.0,0.0,0.0,0.0,0.0
1686009600,0,11.7,1,27,0,0,89,0.0,0.0,0.0,0.0,0.0
1686013200,0,11.0,0,17,0,0,56,0.0,0.0,0.0,0.0,0.0
1686016800,0,10.4,1,25,0,0,82,0.0,0.0,0.0,0.0,0.0
1686020400,860,10.1,1,28,0,0,93,11.0,3.0,8.0,38.7,43.9
1686024000,8980,11.5,1,30,0,1,97,91.0,47.0,44.0,307.9,202.8
1686027600,21320,14.9,1,35,0,10,96,222.0,147.0,75.0,492.4,396.6
1686031200,41690,17.7,1,48,0,35,91,369.0,263.0,106.0,591.4,590.9
1686034800,58680,19.5,1,23,0,18,40,502.0,353.0,149.0,607.2,772.4
1686038400,66980,21.4,1,23,0,0,76,649.0,510.0,139.0,729.5,928.8
1686042000,73450,22.6,1,26,0,0,88,743.0,567.0,176.0,717.8,1049.4
1686045600,84210,23.4,2,61,0,56,92,781.0,550.0,231.0,648.9,1126.1
1686049200,79220,24.0,2,55,0,48,88,783.0,535.0,248.0,616.2,1153.6
1686052800,69780,24.6,2,57,0,50,89,800.0,604.0,196.0,710.1,1130.0
1686056400,64370,24.9,2,68,0,75,77,732.0,582.0,150.0,731.5,1057.0
1686060000,50110,25.1,1,36,0,14,91,661.0,515.0,146.0,728.2,939.5
1686063600,25250,25.0,1,40,0,17,98,524.0,395.0,129.0,668.0,785.6
1686067200,17030,24.6,1,29,0,3,90,349.0,228.0,121.0,500.0,605.7
1686070800,10440,23.7,1,29,0,2,93,206.0,105.0,101.0,338.4,412.2
1686074400,3630,22.1,1,35,0,13,91,100.0,52.0,48.0,316.7,218.2
1686078000,550,20.5,1,27,0,9,71,13.0,2.0,11.0,24.1,51.1
1686081600,180,19.4,0,19,0,4,56,0.0,0.0,0.0,0.0,0.0
1686085200,20,18.4,1,21,0,11,48,0.0,0.0,0.0,0.0,0.0
1686088800,0,17.7,2,53,0,66,45,0.0,0.0,0.0,0.0,0.0
1686092400,0,16.9,1,49,0,60,43,0.0,0.0,0.0,0.0,0.0
1686096000,0,16.2,1,38,0,49,29,0.0,0.0,0.0,0.0,0.0
1686099600,0,15.3,1,32,0,39,28,0.0,0.0,0.0,0.0,0.0
1686103200,0,14.8,2,53,0,67,42,0.0,0.0,0.0,0.0,0.0
1686106800,970,14.3,2,53,0,63,50,9.0,1.0,8.0,12.8,44.6
1686110400,7930,15.2,1,33,0,40,31,73.0,35.0,38.0,227.8,204.1
1686114000,23330,17.6,0,5,0,3,11,212.0,127.0,85.0,424.2,397.7
1686117600,40680,19.7,0,2,0,1,3,365.0,269.0,96.0,603.8,591.8
1686121200,56940,21.5,0,3,0,4,3,497.0,373.0,124.0,640.8,773.1
1686124800,69270,23.2,0,10,1,15,0,629.0,504.0,125.0,720.2,929.5
1686128400,77150,24.4,0,17,0,29,0,738.0,593.0,145.0,750.1,1050.1
1686132000,80870,24.6,2,60,13,79,3,686.0,481.0,205.0,567.0,1126.8
1686135600,43900,24.8,2,53,9,74,1,641.0,475.0,166.0,546.5,1154.4
1686139200,57690,24.8,1,44,4,66,3,593.0,422.0,171.0,495.6,1131.0
1686142800,38400,25.3,2,51,4,72,13,672.0,509.0,163.0,638.9,1058.1
1686146400,41410,25.3,2,53,2,65,40,575.0,426.0,149.0,601.3,940.9
1686150000,29870,24.9,1,37,1,47,25,391.0,263.0,128.0,443.7,787.2
1686153600,10240,24.5,1,25,0,40,4,303.0,209.0,94.0,456.8,607.6
1686157200,6460,23.8,0,14,0,24,0,193.0,118.0,75.0,378.3,414.2
1686160800,2700,22.4,0,11,0,18,0,84.0,43.0,41.0,259.1,220.4
1686164400,500,20.5,0,4,0,6,0,14.0,4.0,10.0,47.6,52.2
1686168000,200,19.2,0,4,0,6,0,0.0,0.0,0.0,0.0,0.0
1686171600,20,18.0,0,2,0,4,0,0.0,0.0,0.0,0.0,0.0
1686175200,0,16.7,0,2,0,3,0,0.0,0.0,0.0,0.0,0.0
1686178800,0,15.5,0,4,0,6,0,0.0,0.0,0.0,0.0,0.0
1686182400,0,14.4,0,5,0,9,0,0.0,0.0,0.0,0.0,0.0
1686186000,0,13.3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1686189600,0,12.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1686193200,870,12.0,0,0,0,0,0,11.0,3.0,8.0,38.2,45.1
1686196800,8240,13.5,0,0,0,0,0,90.0,46.0,44.0,297.7,205.2
1686200400,22730,16.0,0,0,0,0,0,219.0,145.0,74.0,483.1,398.6
1686204000,40470,17.7,0,0,0,0,0,368.0,272.0,96.0,609.6,592.5
1686207600,56580,19.0,0,0,0,0,0,517.0,400.0,117.0,686.5,773.7
1686211200,69420,20.6,0,0,0,0,0,643.0,507.0,136.0,723.9,930.0
1686214800,76740,22.0,0,7,6,3,0,714.0,568.0,146.0,717.9,1050.6
1686218400,80840,23.1,1,40,7,56,0,767.0,612.0,155.0,720.8,1127.4
1686222000,78830,23.5,1,40,8,55,0,629.0,448.0,181.0,515.0,1155.1
1686225600,74020,23.9,1,31,5,44,0,614.0,438.0,176.0,513.8,1131.9
1686229200,63390,24.3,1,22,0,37,0,549.0,383.0,166.0,480.1,1059.2
1686232800,43390,24.4,1,30,1,48,0,484.0,347.0,137.0,489.0,942.2
1686236400,26770,24.6,1,28,4,41,0,431.0,308.0,123.0,518.5,788.8
1686240000,13800,24.5,1,22,2,33,0,342.0,246.0,96.0,536.0,609.4
1686243600,4500,23.9,0,17,0,28,0,200.0,128.0,72.0,408.3,416.2
1686247200,2200,22.6,0,13,0,21,0,83.0,42.0,41.0,250.6,222.5
1686250800,490,20.6,0,14,0,24,0,14.0,4.0,10.0,47.2,53.3
1686254400,180,19.2,0,12,0,20,0,0.0,0.0,0.0,0.0,0.0
1686258000,20,18.0,0,11,0,18,1,0.0,0.0,0.0,0.0,0.0
1686261600,0,17.2,0,10,0,17,0,0.0,0.0,0.0,0.0,0.0
1686265200,0,16.3,0,2,0,4,0,0.0,0.0,0.0,0.0,0.0
1686268800,0,15.6,0,1,0,2,0,0.0,0.0,0.0,0.0,0.0
1686272400,0,14.9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
