timestamp,power
1689511800,1770
1689512100,5790
1689512400,1140
1689512700,5540
1689513000,5030
1689513300,2010
1689513600,3240
1689513900,4740
1689514200,4470
1689514500,2290
1689514800,4160
1689515100,4140
1689515400,3950
1689515700,770
1689516000,1220
1689516300,1220
1689516600,3580
1689516900,3490
1689517200,3170
1689517500,2990
1689517800,2870
1689518100,2670
1689518400,2320
1689518700,2200
1689519000,2070
1689519300,2010
1689519600,1900
1689519900,1810
1689520200,1720
1689520500,520
1689520800,640
1689521100,840
1689521400,950
1689521700,1460
1689522000,1530
1689522300,1410
1689522600,1110
1689522900,470
1689523200,420
1689523500,450
1689523800,520
1689524100,560
1689524400,530
1689524700,580
1689525000,620
1689525300,580
1689525600,540
1689525900,490
1689526200,420
1689526500,510
1689526800,480
1689527100,370
1689527400,360
1689527700,340
1689528000,310
1689528300,350
1689528600,400
1689528900,380
1689529200,300
1689529500,210
1689529800,170
1689530100,130
1689530400,120
1689530700,80
1689531000,70
1689531300,100
1689531600,100
1689531900,50
1689532200,30
1689532500,20
1689532800,20
1689533100,20
1689533400,20
1689533700,20
1689534000,20
1689534300,20
1689534600,20
1689534900,20
1689535200,20
1689535500,20
1689535800,20
1689536100,20
1689537300,0
1689561000,20
1689561300,20
1689561600,20
1689561900,30
1689562200,50
1689562500,80
1689562800,110
1689563100,150
1689563400,190
1689563700,240
1689564000,300
1689564300,350
1689564600,400
1689564900,440
1689565200,380
1689565500,630
1689565800,840
1689566100,490
1689566400,580
1689566700,1460
1689567000,1140
1689567300,1410
1689567600,1320
1689567900,780
1689568200,1710
1689568500,1460
1689568800,1940
1689569100,2210
1689569400,1770
1689569700,2300
1689570000,1310
1689570300,580
1689570600,650
1689570900,1020
1689571200,1120
1689571500,1260
1689571800,3200
1689572100,3440
1689572400,3610
1689572700,3610
1689573000,4400
1689573300,1120
1689573600,930
1689573900,1240
1689574200,2740
1689574500,4300
1689574800,4830
1689575100,5010
1689575400,6110
1689575700,1570
1689576000,1510
1689576300,1610
1689576600,1540
1689576900,1460
1689577200,1460
1689577500,2720
1689577800,1740
1689578100,1450
1689578400,1390
1689578700,1490
1689579000,1320
1689579300,1570
1689579600,2580
1689579900,3160
1689580200,3120
1689580500,2290
1689580800,1920
1689581100,1630
1689581400,1390
1689581700,1250
1689582000,1170
1689582300,1230
1689582600,990
1689582900,770
1689583200,730
1689583500,720
1689583800,1070
1689584100,1560
1689584400,1730
1689584700,2300
1689585000,2240
1689585300,1730
1689585600,1720
1689585900,2030
1689586200,2040
1689586500,3060
1689586800,6670
1689587100,7840
1689587400,5650
1689587700,7290
1689588000,7400
1689588300,7660
1689588600,3480
1689588900,4830
1689589200,5700
1689589500,5000
1689589800,7010
1689590100,6830
1689590400,3210
1689590700,5510
1689591000,6830
1689591300,7150
1689591600,7730
1689591900,3410
1689592200,3600
1689592500,3400
1689592800,8630
1689593100,6830
1689593400,6590
1689593700,4350
1689594000,8160
1689594300,7890
1689594600,5570
1689594900,3410
1689595200,7220
1689595500,6250
1689595800,3270
1689596100,3170
1689596400,2190
1689596700,2010
1689597000,1390
1689597300,1100
1689597600,1060
1689597900,1490
1689598200,3090
1689598500,2140
1689598800,1470
1689599100,1640
1689599400,2490
1689599700,2380
1689600000,2420
1689600300,2100
1689600600,1630
1689600900,1510
1689601200,1690
1689601500,2110
1689601800,1770
1689602100,1370
1689602400,1360
1689602700,1520
1689603000,1290
1689603300,1610
1689603600,1740
1689603900,1490
1689604200,1150
1689604500,1070
1689604800,970
1689605100,1000
1689605400,1010
1689605700,810
1689606000,920
1689606300,1300
1689606600,1280
1689606900,1210
1689607200,1200
1689607500,1180
1689607800,1140
1689608100,1030
1689608400,640
1689608700,840
1689609000,680
1689609300,440
1689609600,510
1689609900,730
1689610200,890
1689610500,940
1689610800,1170
1689611100,1260
1689611400,1230
1689611700,1310
1689612000,1210
1689612300,1010
1689612600,720
1689612900,570
1689613200,430
1689613500,370
1689613800,240
1689614100,130
1689614400,100
1689614700,100
1689615000,60
1689615300,60
1689615600,100
1689615900,90
1689616200,50
1689616500,20
1689616800,20
1689617100,20
1689617400,20
1689617700,40
1689618000,30
1689618300,20
1689618600,20
1689618900,20
1689619200,20
1689619500,20
1689619800,20
1689620100,20
1689620400,20
1689620700,20
1689621000,20
1689621300,20
1689621600,20
1689621900,20
1689622200,20
1689622500,20
1689623700,0
1689648300,20
1689648600,20
1689648900,20
1689649200,20
1689649500,20
1689649800,20
1689650100,20
1689650400,20
1689650700,20
1689651000,20
1689651300,20
1689651600,20
1689651900,20
1689652200,20
1689652500,70
1689652800,110
1689653100,210
1689653400,300
1689653700,380
1689654000,320
1689654300,400
1689654600,1700
1689654900,1840
1689655200,1980
1689655500,2100
1689655800,2240
1689656100,2370
1689656400,2510
1689656700,2640
1689657000,2800
1689657300,2910
1689657600,3040
1689657900,3180
1689658200,3290
1689658500,3430
1689658800,3560
1689659100,3700
1689659400,3840
1689659700,4010
1689660000,4260
1689660300,4260
1689660600,4340
1689660900,4470
1689661200,4600
1689661500,4730
1689661800,4790
1689662100,4900
1689662400,4980
1689662700,5080
1689663000,5060
1689663300,5250
1689663600,5360
1689663900,5530
1689664200,5720
1689664500,5980
1689664800,3210
1689665100,5970
1689665400,6020
1689665700,6050
1689666000,6090
1689666300,6440
1689666600,6540
1689666900,6820
1689667200,7030
1689667500,7030
1689667800,7470
1689668100,1510
1689668400,7190
1689668700,7300
1689669000,7480
1689669300,7320
1689669600,7310
1689669900,7670
1689670200,1270
1689670500,7310
1689670800,7610
1689671100,7310
1689671400,3900
1689671700,7340
1689672000,7520
1689672300,7440
1689672600,8200
1689672900,8200
1689673200,2240
1689673500,8130
1689673800,7610
1689674100,7560
1689674400,8120
1689674700,7430
1689675000,7340
1689675300,7370
1689675600,7370
1689675900,7590
1689676200,7250
1689676500,7150
1689676800,7230
1689677100,7180
1689677400,7200
1689677700,7250
1689678000,7230
1689678300,7230
1689678600,7160
1689678900,7040
1689679200,7040
1689679500,7050
1689679800,7020
1689680100,6790
1689680400,2060
1689680700,7120
1689681000,6240
1689681300,6540
1689681600,2850
1689681900,2850
1689682200,6330
1689682500,6210
1689682800,6420
1689683100,6860
1689683400,5970
1689683700,5970
1689684000,2210
1689684300,6080
1689684600,1340
1689684900,5810
1689685200,4960
1689685500,4960
1689685800,4330
1689686100,5090
1689686400,4560
1689686700,4400
1689687000,4260
1689687300,4810
1689687600,4720
1689687900,4640
1689688200,4480
1689688500,4510
1689688800,1210
1689689100,4330
1689689400,4010
1689689700,860
1689690000,840
1689690300,3750
1689690600,3340
1689690900,2930
1689691200,1860
1689691500,2520
1689691800,1560
1689692100,1560
1689692400,2140
1689692700,2140
1689693000,2140
1689693300,880
1689693600,650
1689693900,650
1689694200,1040
1689694500,570
1689694800,590
1689695100,1370
1689695400,770
1689695700,1190
1689696000,1070
1689696300,920
1689696600,670
1689696900,560
1689697200,510
1689697500,480
1689697800,440
1689698100,380
1689698400,340
1689698700,290
1689699000,280
1689699300,270
1689699600,300
1689699900,290
1689700200,340
1689700500,280
1689700800,290
1689701100,220
1689701400,220
1689701700,190
1689702000,180
1689702300,150
1689702600,140
1689702900,110
1689703200,100
1689703500,90
1689703800,60
1689704100,50
1689704400,40
1689704700,20
1689705000,20
1689705300,20
1689705600,20
1689705900,20
1689706200,20
1689706500,20
1689706800,20
1689707100,20
1689707400,20
1689707700,20
1689708000,20
1689708300,20
1689708600,20
1689708900,20
1689710100,0
1689733800,20
1689734100,20
1689734400,20
1689734700,30
1689735000,30
1689735300,80
1689735600,100
1689735900,100
1689736200,190
1689736500,190
1689736800,270
1689737100,370
1689737400,280
1689737700,530
1689738000,530
1689738300,610
1689738600,760
1689738900,850
1689739200,950
1689739500,950
1689739800,1170
1689740100,1170
1689740400,1360
1689740700,1360
1689741000,1590
1689741300,1590
1689741600,1730
1689741900,2040
1689742200,2040
1689742500,2310
1689742800,2450
1689743100,2450
1689743400,2570
1689743700,2710
1689744000,2920
1689744300,3070
1689744600,3160
1689744900,2940
1689745200,3450
1689745500,3520
1689745800,3520
1689746100,3730
1689746400,4000
1689746700,4130
1689747000,4130
1689747300,4210
1689747600,4440
1689747900,4580
1689748200,4660
1689748500,4760
1689748800,4760
1689749100,5010
1689749400,5120
1689749700,5210
1689750000,5260
1689750300,5260
1689750600,5350
1689750900,5590
1689751200,5690
1689751500,5690
1689751800,5780
1689752100,5840
1689752400,5970
1689752700,6090
1689753000,6100
1689753300,6230
1689753600,5800
1689753900,5170
1689754200,6500
1689754500,3570
1689754800,3570
1689755100,6420
1689755400,6420
1689755700,6640
1689756000,6690
1689756300,6690
1689756600,6830
1689756900,1860
1689757200,5590
1689757500,7000
1689757800,7120
1689758100,1840
1689758400,7100
1689758700,7100
1689759000,7100
1689759300,6310
1689759600,3490
1689759900,6750
1689760200,8440
1689760500,8440
1689760800,4220
1689761100,4100
1689761400,4100
1689761700,3130
1689762000,2910
1689762300,3670
1689762600,3920
1689762900,3920
1689763200,5540
1689763500,4480
1689763800,5010
1689764100,7080
1689764400,3900
1689764700,2490
1689765000,2490
1689765300,5100
1689765600,5100
1689765900,2810
1689766200,4070
1689766500,4070
1689766800,2800
1689767100,2990
1689767400,3490
1689767700,2880
1689768000,3080
1689768300,3080
1689768600,3250
1689768900,3250
1689769200,3690
1689769500,2240
1689769800,2480
1689770100,2660
1689770400,2660
1689770700,2170
1689771000,6050
1689771300,6050
1689771600,2450
1689771900,2590
1689772200,2590
1689772500,2890
1689772800,2800
1689773100,3590
1689773400,1910
1689773700,1910
1689774000,5010
1689774300,5010
1689774600,2150
1689774900,4740
1689775200,3930
1689775500,3680
1689775800,3780
1689776100,3540
1689776400,3290
1689776700,3290
1689777000,1770
1689777300,3050
1689777600,1710
1689777900,1330
1689778200,1330
1689778500,2580
1689778800,2590
1689779100,1650
1689779400,1100
1689779700,1700
1689780000,1610
1689780300,950
1689780600,950
1689780900,1070
1689781200,1070
1689781500,1710
1689781800,1420
1689782100,900
1689782400,940
1689782700,1270
1689783000,1040
1689783300,830
1689783600,820
1689783900,580
1689784200,600
1689784500,600
1689784800,430
1689785100,410
1689785400,400
1689785700,400
1689786000,370
1689786300,330
1689786600,330
1689786900,280
1689787200,270
1689787500,230
1689787800,210
1689788100,210
1689788400,180
1689788700,200
1689789000,200
1689789300,170
1689789600,110
1689789900,70
1689790200,70
1689790500,50
1689790800,50
1689791100,30
1689791400,20
1689791700,20
1689792000,20
1689792300,20
1689792600,20
1689792900,20
1689793200,20
1689793500,20
1689793800,20
1689794100,20
1689794400,20
1689794700,20
1689795000,20
1689795300,20
1689796500,0
1689821100,20
1689821400,20
1689821700,20
1689822000,50
1689822300,50
1689822600,70
1689822900,70
1689823200,80
1689823500,70
1689823800,70
1689824100,110
1689824400,140
1689824700,100
1689825000,100
1689825300,70
1689825600,90
1689825900,90
1689826200,140
1689826500,100
1689826800,100
1689827100,160
1689827400,160
1689827700,270
1689828000,250
1689828300,300
1689828600,300
1689828900,260
1689829200,130
1689829500,130
1689829800,190
1689830100,190
1689830400,230
1689830700,230
1689831000,530
1689831300,730
1689831600,730
1689831900,910
1689832200,890
1689832500,890
1689832800,900
1689833100,780
1689833400,780
1689833700,890
1689834000,800
1689834300,800
1689834600,700
1689834900,790
1689835200,920
1689835500,930
1689835800,1300
1689836100,1840
1689836400,1840
1689836700,2270
1689837000,2650
1689837300,3880
1689837600,3880
1689837900,3110
1689838200,2230
1689838500,1970
1689838800,1970
1689839100,1390
1689839400,1230
1689839700,1100
1689840000,1100
1689840300,1110
1689840600,800
1689840900,800
1689841200,540
1689841500,460
1689841800,370
1689842100,360
1689842400,420
1689842700,280
1689843000,280
1689843300,710
1689843600,710
1689843900,710
1689844200,1150
1689844500,1070
1689844800,980
1689845100,980
1689845400,830
1689845700,810
1689846000,810
1689846300,1130
1689846600,1130
1689846900,1680
1689847200,1750
1689847500,1610
1689847800,1630
1689848100,1630
1689848400,1420
1689848700,1480
1689849000,1560
1689849300,1800
1689849600,2200
1689849900,2200
1689850200,3100
1689850500,3350
1689850800,3350
1689851100,3180
1689851400,4400
1689851700,2660
1689852000,2660
1689852300,2590
1689852600,2940
1689852900,2940
1689853200,2580
1689853500,2520
1689853800,2520
1689854100,2870
1689854400,2920
1689854700,7060
1689855000,6870
1689855300,6900
1689855600,6730
1689855900,6730
1689856200,6580
1689856500,6580
1689856800,5850
1689857100,5850
1689857400,6320
1689857700,6990
1689858000,2260
1689858300,5740
1689858600,3140
1689858900,1610
1689859200,1610
1689859500,4480
1689859800,1930
1689860100,1930
1689860400,2190
1689860700,2810
1689861000,2770
1689861300,2320
1689861600,3880
1689861900,3880
1689862200,1880
1689862500,1480
1689862800,1480
1689863100,1550
1689863400,2140
1689863700,2510
1689864000,2430
1689864300,2430
1689864600,1700
1689864900,3300
1689865200,2780
1689865500,2780
1689865800,1000
1689866100,1000
1689866400,1060
1689866700,1060
1689867000,1070
1689867300,1090
1689867600,850
1689867900,850
1689868200,350
1689868500,1250
1689868800,1230
1689869100,1010
1689869400,1010
1689869700,370
1689870000,320
1689870300,320
1689870600,290
1689870900,300
1689871200,300
1689871500,510
1689871800,510
1689872100,450
1689872400,270
1689872700,270
1689873000,160
1689873300,100
1689873600,50
1689873900,60
1689874200,200
1689874500,270
1689874800,270
1689875100,390
1689875400,230
1689875700,230
1689876000,160
1689876300,160
1689876600,90
1689876900,90
1689877200,40
1689877500,40
1689877800,30
1689878100,20
1689878400,20
1689878700,20
1689879000,20
1689879300,20
1689879600,20
1689879900,20
1689880200,20
1689880500,20
1689880800,20
1689881100,20
1689881400,20
1689881700,20
1689882900,0
1689906900,20
1689907200,20
1689907500,20
1689907800,20
1689908100,40
1689908400,60
1689908700,80
1689909000,110
1689909300,130
1689909600,220
1689909900,270
1689910200,340
1689910500,420
1689910800,520
1689911100,610
1689911400,690
1689911700,800
1689912000,760
1689912300,1010
1689912600,1150
1689912900,1340
1689913200,1720
1689913500,1880
1689913800,1320
1689914100,980
1689914400,950
1689914700,1170
1689915000,1260
1689915300,980
1689915600,930
1689915900,860
1689916200,960
1689916500,2540
1689916800,2870
1689917100,3040
1689917400,3430
1689917700,1170
1689918000,3370
1689918300,3430
1689918600,3610
1689918900,3770
1689919200,3960
1689919500,4060
1689919800,4140
1689920100,4280
1689920400,4450
1689920700,4970
1689921000,3580
1689921300,2940
1689921600,3160
1689921900,2860
1689922200,2200
1689922500,2090
1689922800,2780
1689923100,3510
1689923400,3210
1689923700,2580
1689924000,2140
1689924300,1970
1689924600,2100
1689924900,1950
1689925200,2110
1689925500,2290
1689925800,2690
1689926100,3520
1689926400,3840
1689926700,6610
1689927000,4080
1689927300,8040
1689927600,4400
1689927900,4920
1689928200,3780
1689928500,7300
1689928800,6950
1689929100,6910
1689929400,7110
1689929700,7300
1689930000,7240
1689930300,7270
1689930600,7680
1689930900,1670
1689931200,7820
1689931500,2060
1689931800,8020
1689932100,2850
1689932400,2840
1689932700,2600
1689933000,2920
1689933300,3650
1689933600,3010
1689933900,2040
1689934200,1970
1689934500,1720
1689934800,1870
1689935100,2450
1689935400,1880
1689935700,630
1689936000,380
1689936300,390
1689936600,500
1689936900,940
1689937200,1570
1689937500,1870
1689937800,2420
1689938100,8710
1689938400,2920
1689938700,2030
1689939000,2260
1689939300,8330
1689939600,6960
1689939900,6570
1689940200,6410
1689940500,6350
1689940800,6280
1689941100,6280
1689941400,6240
1689941700,6360
1689942000,6440
1689942300,6430
1689942600,5950
1689942900,2320
1689943200,2070
1689943500,2260
1689943800,2270
1689944100,2390
1689944400,6350
1689944700,1360
1689945000,1650
1689945300,1130
1689945600,1240
1689945900,5290
1689946200,4570
1689946500,4850
1689946800,4660
1689947100,4500
1689947400,4470
1689947700,1870
1689948000,930
1689948300,930
1689948600,1040
1689948900,1180
1689949200,1550
1689949500,1370
1689949800,1400
1689950100,3370
1689950400,3100
1689950700,2560
1689951000,1160
1689951300,1850
1689951600,970
1689951900,2280
1689952200,2150
1689952500,1790
1689952800,1680
1689953100,1200
1689953400,1150
1689953700,1580
1689954000,1780
1689954300,1440
1689954600,1100
1689954900,860
1689955200,740
1689955500,670
1689955800,600
1689956100,550
1689956400,530
1689956700,490
1689957000,460
1689957300,440
1689957600,430
1689957900,410
1689958200,410
1689958500,340
1689958800,320
1689959100,300
1689959400,280
1689959700,230
1689960000,230
1689960300,220
1689960600,210
1689960900,180
1689961200,170
1689961500,140
1689961800,130
1689962100,110
1689962400,90
1689962700,70
1689963000,60
1689963300,50
1689963600,40
1689963900,20
1689964200,20
1689964500,20
1689964800,20
1689965100,20
1689965400,20
1689965700,20
1689966000,20
1689966300,20
1689966600,20
1689966900,20
1689967200,20
1689967500,20
1689967800,20
1689969000,0
1689995100,20
1689995400,20
1689995700,20
1689996000,20
1689996300,20
1689996600,50
1689996900,100
1689997200,150
1689997500,120
1689997800,120
1689998100,110
1689998400,90
1689998700,120
1689999000,210
1689999300,290
1689999600,360
1689999900,400
1690000200,590
1690000500,830
1690000800,1150
1690001100,1140
1690001400,1380
1690001700,1070
1690002000,1300
1690002300,1250
1690002600,980
1690002900,630
1690003200,490
1690003500,460
1690003800,790
1690004100,780
1690004400,960
1690004700,1150
1690005000,1400
1690005300,1630
1690005600,1540
1690005900,1270
1690006200,1360
1690006500,4850
1690006800,5640
1690007100,2200
1690007400,1860
1690007700,5170
1690008000,5460
1690008300,2570
1690008600,5620
1690008900,5470
1690009200,5420
1690009500,6240
1690009800,2280
1690010100,6200
1690010400,7050
1690010700,4590
1690011000,3120
1690011300,2300
1690011600,2080
1690011900,1250
1690012200,1360
1690012500,2250
1690012800,3760
1690013100,2860
1690013400,2870
1690013700,2970
1690014000,2770
1690014300,3060
1690014600,4050
1690014900,1920
1690015200,2800
1690015500,8560
1690015800,2970
1690016100,4530
1690016400,3780
1690016700,7360
1690017000,7610
1690017300,2420
1690017600,4030
1690017900,7550
1690018200,7560
1690018500,7870
1690018800,2590
1690019100,8380
1690019400,1890
1690019700,7050
1690020000,8080
1690020300,7870
1690020600,8060
1690020900,7350
1690021200,7680
1690021500,8030
1690021800,7820
1690022100,3050
1690022400,3050
1690022700,2280
1690023000,8030
1690023300,1670
1690023600,7720
1690023900,1850
1690024200,1420
1690024500,7050
1690024800,7020
1690025100,2330
1690025400,4030
1690025700,7180
1690026000,6810
1690026300,6910
1690026600,2580
1690026900,1960
1690027200,1700
1690027500,3880
1690027800,2850
1690028100,1590
1690028400,1660
1690028700,3370
1690029000,7400
1690029300,6440
1690029600,1990
1690029900,1600
1690030200,2050
1690030500,6570
1690030800,6000
1690031100,5610
1690031400,5660
1690031700,5690
1690032000,2360
1690032300,1890
1690032600,2680
1690032900,3310
1690033200,2640
1690033500,5410
1690033800,4730
1690034100,4270
1690034400,4150
1690034700,3920
1690035000,3960
1690035300,3800
1690035600,3500
1690035900,3240
1690036200,950
1690036500,3050
1690036800,2660
1690037100,2580
1690037400,1180
1690037700,2600
1690038000,2180
1690038300,810
1690038600,2080
1690038900,2050
1690039200,1200
1690039500,2080
1690039800,1500
1690040100,1900
1690040400,990
1690040700,920
1690041000,770
1690041300,890
1690041600,740
1690041900,870
1690042200,950
1690042500,940
1690042800,620
1690043100,610
1690043400,600
1690043700,610
1690044000,680
1690044300,540
1690044600,390
1690044900,400
1690045200,500
1690045500,490
1690045800,340
1690046100,450
1690046400,500
1690046700,470
1690047000,570
1690047300,330
1690047600,220
1690047900,230
1690048200,180
1690048500,120
1690048800,90
1690049100,70
1690049400,40
1690049700,30
1690050000,20
1690050300,20
1690050600,20
1690050900,20
1690051200,20
1690051500,20
1690051800,20
1690052100,20
1690052400,20
1690052700,20
1690053000,20
1690053300,20
1690053600,20
1690053900,20
1690054200,20
1690055400,0
1690080000,20
1690080300,20
1690080600,20
1690080900,50
1690081200,70
1690081500,110
1690081800,150
1690082100,150
1690082400,200
1690082700,260
1690083000,300
1690083300,500
1690083600,540
1690083900,580
1690084200,450
1690084500,730
1690084800,520
1690085100,1060
1690085400,1180
1690085700,1090
1690086000,1340
1690086300,1330
1690086600,1530
1690086900,1780
1690087200,1880
1690087500,1890
1690087800,1950
1690088100,2150
1690088400,2340
1690088700,2230
1690089000,2380
1690089300,2670
1690089600,2970
1690089900,3070
1690090200,3130
1690090500,3550
1690090800,3400
1690091100,3480
1690091400,3320
1690091700,2960
1690092000,2930
1690092300,4920
1690092600,2940
1690092900,3290
1690093200,3540
1690093500,2940
1690093800,1880
1690094100,2340
1690094400,3550
1690094700,3060
1690095000,2690
1690095300,3210
1690095600,3710
1690095900,3370
1690096200,3650
1690096500,2940
1690096800,3960
1690097100,4650
1690097400,4720
1690097700,4860
1690098000,3280
1690098300,6590
1690098600,5970
1690098900,4510
1690099200,3540
1690099500,3460
1690099800,6850
1690100100,6850
1690100400,4720
1690100700,5290
1690101000,4970
1690101300,4310
1690101600,7540
1690101900,6270
1690102200,4770
1690102500,4770
1690102800,4040
1690103100,4970
1690103400,5590
1690103700,4560
1690104000,4300
1690104300,7400
1690104600,7170
1690104900,7330
1690105200,8090
1690105500,6720
1690105800,7830
1690106100,7130
1690106400,7080
1690106700,7870
1690107000,3310
1690107300,7400
1690107600,5590
1690107900,2970
1690108200,8010
1690108500,5870
1690108800,4480
1690109100,3800
1690109400,4250
1690109700,4030
1690110000,3770
1690110300,2760
1690110600,2890
1690110900,3780
1690111200,2610
1690111500,2530
1690111800,3020
1690112100,3100
1690112400,2170
1690112700,1800
1690113000,1510
1690113300,1610
1690113600,1230
1690113900,1110
1690114200,840
1690114500,750
1690114800,550
1690115100,390
1690115400,310
1690115700,270
1690116000,210
1690116300,220
1690116600,610
1690116900,1030
1690117200,870
1690117500,680
1690117800,690
1690118100,720
1690118400,770
1690118700,710
1690119000,1060
1690119300,1480
1690119600,1990
1690119900,2090
1690120200,2010
1690120500,1990
1690120800,1630
1690121100,1870
1690121400,2590
1690121700,2690
1690122000,1740
1690122300,1270
1690122600,1290
1690122900,1490
1690123200,1800
1690123500,1720
1690123800,1480
1690124100,1410
1690124400,1250
1690124700,1200
1690125000,1090
1690125300,1670
1690125600,1370
1690125900,1600
1690126200,1530
1690126500,1340
1690126800,1210
1690127100,1000
1690127400,810
1690127700,790
1690128000,730
1690128300,790
1690128600,730
1690128900,650
1690129200,630
1690129500,710
1690129800,790
1690130100,740
1690130400,630
1690130700,460
1690131000,350
1690131300,700
1690131600,730
1690131900,550
1690132200,550
1690132500,170
1690132800,120
1690133100,100
1690133400,120
1690133700,130
1690134000,120
1690134300,110
1690134600,90
1690134900,70
1690135200,70
1690135500,30
1690135800,20
1690136100,20
1690136400,20
1690136700,20
1690137000,20
1690137300,20
1690137600,20
1690137900,20
1690138200,20
1690138500,20
1690138800,20
1690139100,20
1690139400,20
1690139700,20
1690140000,20
1690140300,20
1690140600,20
1690141800,0
1690166700,20
1690167000,20
1690167300,20
1690167600,40
1690167900,40
1690168200,70
1690168500,150
1690168800,220
1690169100,250
1690169400,270
1690169700,350
1690170000,330
1690170300,340
1690170600,370
1690170900,430
1690171200,510
1690171500,660
1690171800,900
1690172100,930
1690172400,960
1690172700,870
1690173000,740
1690173300,720
1690173600,730
1690173900,890
1690174200,930
1690174500,1060
1690174800,940
1690175100,940
1690175400,880
1690175700,770
1690176000,1460
1690176300,3210
1690176600,3210
1690176900,2670
1690177200,4220
1690177500,3510
1690177800,1360
1690178100,1080
1690178400,980
1690178700,870
1690179000,840
1690179300,810
1690179600,870
1690179900,1260
1690180200,1420
1690180500,1390
1690180800,1280
1690181100,1430
1690181400,1770
1690181700,990
1690182000,1240
1690182300,1240
1690182600,1870
1690182900,1870
1690183200,1710
1690183500,1380
1690183800,1760
1690184100,2210
1690184400,2270
1690184700,3630
1690185000,3100
1690185300,3310
1690185600,3050
1690185900,4230
1690186200,4110
1690186500,4110
1690186800,3680
1690187100,4920
1690187400,4920
1690187700,4550
1690188000,4700
1690188300,3800
1690188600,3800
1690188900,3570
1690189200,3480
1690189500,3880
1690189800,3880
1690190100,3840
1690190400,6410
1690190700,3990
1690191000,4080
1690191300,4130
1690191600,4130
1690191900,7930
1690192200,5200
1690192500,7350
1690192800,2640
1690193100,2640
1690193400,2850
1690193700,2500
1690194000,3100
1690194300,3290
1690194600,4630
1690194900,4630
1690195200,4050
1690195500,4050
1690195800,5650
1690196100,2690
1690196400,7180
1690196700,3830
1690197000,5680
1690197300,4240
1690197600,5870
1690197900,7200
1690198200,7200
1690198500,3620
1690198800,3670
1690199100,3170
1690199400,4740
1690199700,5940
1690200000,5870
1690200300,5870
1690200600,5320
1690200900,6500
1690201200,6500
1690201500,6160
1690201800,2960
1690202100,6510
1690202400,5450
1690202700,1630
1690203000,5120
1690203300,5220
1690203600,2010
1690203900,2010
1690204200,5230
1690204500,2840
1690204800,4060
1690205100,2490
1690205400,5510
1690205700,3990
1690206000,3990
1690206300,3680
1690206600,4930
1690206900,4010
1690207200,4040
1690207500,3610
1690207800,3770
1690208100,1320
1690208400,1320
1690208700,3480
1690209000,3770
1690209300,2860
1690209600,2550
1690209900,2530
1690210200,2320
1690210500,1990
1690210800,2140
1690211100,1180
1690211400,1590
1690211700,1690
1690212000,1580
1690212300,1120
1690212600,1260
1690212900,1260
1690213200,1600
1690213500,1280
1690213800,1160
1690214100,1000
1690214400,830
1690214700,760
1690215000,690
1690215300,540
1690215600,480
1690215900,410
1690216200,390
1690216500,380
1690216800,330
1690217100,310
1690217400,370
1690217700,370
1690218000,370
1690218300,380
1690218600,340
1690218900,180
1690219200,180
1690219500,210
1690219800,190
1690220100,200
1690220400,150
1690220700,110
1690221000,110
1690221300,90
1690221600,60
1690221900,50
1690222200,20
1690222500,20
1690222800,20
1690223100,20
1690223400,20
1690223700,20
1690224000,20
1690224300,20
1690224600,20
1690224900,20
1690225200,20
1690225500,20
1690225800,20
1690226100,20
1690226400,20
1690227600,0
1690253100,20
1690253400,20
1690253700,20
1690254000,20
1690254300,30
1690254600,60
1690254900,80
1690255200,150
1690255500,210
1690255800,260
1690256100,320
1690256400,380
1690256700,310
1690257000,500
1690257300,630
1690257600,360
1690257900,420
1690258200,1070
1690258500,1170
1690258800,1290
1690259100,1330
1690259400,1740
1690259700,1610
1690260000,940
1690260300,950
1690260600,860
1690260900,820
1690261200,1020
1690261500,970
1690261800,960
1690262100,1310
1690262400,1800
1690262700,2130
1690263000,3020
1690263300,3020
1690263600,2930
1690263900,3220
1690264200,2570
1690264500,3720
1690264800,2010
1690265100,4050
1690265400,4140
1690265700,4270
1690266000,4360
1690266300,4570
1690266600,4680
1690266900,4700
1690267200,4800
1690267500,5040
1690267800,5310
1690268100,4940
1690268400,5250
1690268700,5250
1690269000,5410
1690269300,5560
1690269600,5690
1690269900,5590
1690270200,5810
1690270500,5900
1690270800,5990
1690271100,5980
1690271400,6300
1690271700,6160
1690272000,6210
1690272300,6260
1690272600,6390
1690272900,6450
1690273200,6500
1690273500,6600
1690273800,6890
1690274100,3160
1690274400,6620
1690274700,1290
1690275000,2450
1690275300,7100
1690275600,1360
1690275900,1360
1690276200,7380
1690276500,6690
1690276800,7570
1690277100,8170
1690277400,1850
1690277700,7850
1690278000,2060
1690278300,8690
1690278600,8140
1690278900,5820
1690279200,8530
1690279500,7560
1690279800,7350
1690280100,7280
1690280400,7180
1690280700,7190
1690281000,1390
1690281300,7790
1690281600,1650
1690281900,7850
1690282200,7510
1690282500,5270
1690282800,6970
1690283100,6050
1690283400,2080
1690283700,6610
1690284000,6030
1690284300,6020
1690284600,5770
1690284900,2360
1690285200,6530
1690285500,6380
1690285800,5510
1690286100,5510
1690286400,6330
1690286700,6330
1690287000,4980
1690287300,4700
1690287600,3630
1690287900,3920
1690288200,4840
1690288500,6170
1690288800,4920
1690289100,5010
1690289400,4960
1690289700,5010
